Order ID,Order Date,Ship Date,Customer Name,City,State,Category,Product Name,Sales,Quantity,Profit,Shipping Days,Year,Month,Profit Margin,Status
CA-2013-138968,2013-03-16,2013-03-17,Fred Chung,San Francisco,California,Chairs,Global Comet Stacking Arm Chair,1352.032,4,84.502,1,2013,3,6.25,Profit
CA-2012-107685,2012-11-30,2012-12-02,John Murray,Las Vegas,Nevada,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,29.1456,2,2012,11,36.00000000000001,Profit
CA-2012-107685,2012-11-30,2012-12-02,John Murray,Las Vegas,Nevada,Paper,Xerox 1997,25.92,4,12.4416,2,2012,11,47.99999999999999,Profit
US-2011-120740,2011-04-15,2011-04-15,Paul Stevenson,Los Angeles,California,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,31.0184,0,2011,4,29.000000000000004,Profit
US-2011-120740,2011-04-15,2011-04-15,Paul Stevenson,Los Angeles,California,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,76.9816,0,2011,4,41.0,Profit
US-2014-141509,2014-09-30,2014-10-02,Sonia Cooley,Los Angeles,California,Art,Newell 334,99.2,5,25.792,2,2014,9,26.0,Profit
CA-2014-133487,2014-05-07,2014-05-10,Trudy Schmidt,Rancho Cucamonga,California,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,41.2938,3,2014,5,26.999999999999996,Profit
CA-2011-102330,2011-12-29,2012-01-03,Arianne Irving,Brentwood,California,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,44.4,5,2011,12,50.0,Profit
CA-2011-102330,2011-12-29,2012-01-03,Arianne Irving,Brentwood,California,Phones,HTC One,319.968,4,35.9964,5,2011,12,11.25,Profit
CA-2013-118899,2013-03-23,2013-03-23,Marc Crier,Seattle,Washington,Chairs,"Global Stack Chair with Arms, Black",167.888,7,14.6902,0,2013,3,8.75,Profit
CA-2014-100237,2014-10-16,2014-10-20,Stuart Van,Orem,Utah,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,4.2048,4,2014,10,36.0,Profit
US-2012-142811,2012-04-02,2012-04-07,John Lucas,Mesa,Arizona,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,32.925,5,2012,4,37.5,Profit
CA-2011-150203,2011-12-05,2011-12-07,Joni Blumstein,Los Angeles,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,72.5754,2,2011,12,29.000000000000004,Profit
CA-2012-149636,2012-01-06,2012-01-12,Stefania Perrino,Colorado Springs,Colorado,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,9.25,6,2012,1,31.25,Profit
CA-2012-149636,2012-01-06,2012-01-12,Stefania Perrino,Colorado Springs,Colorado,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,-1.3566,6,2012,1,-70.0,Loss
US-2014-146213,2014-09-10,2014-09-15,Matt Connell,Los Angeles,California,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,51.1872,5,2014,9,31.999999999999996,Profit
US-2014-138086,2014-04-17,2014-04-21,Jesus Ocampo,San Francisco,California,Appliances,Hoover Commercial SteamVac,40.74,3,12.222,4,2014,4,30.0,Profit
CA-2014-104850,2014-06-14,2014-06-20,Tamara Willingham,Seattle,Washington,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,-25.4744,6,2014,6,-8.75,Loss
CA-2014-134418,2014-09-16,2014-09-21,Gene McClure,Seattle,Washington,Art,BIC Brite Liner Highlighters,12.42,3,5.2164,5,2014,9,42.00000000000001,Profit
US-2013-106313,2013-08-23,2013-08-27,Deirdre Greer,Seattle,Washington,Paper,Xerox 202,19.44,3,9.3312,4,2013,8,48.00000000000001,Profit
CA-2011-154781,2011-11-21,2011-11-26,Steve Carroll,San Francisco,California,Paper,Tops Wirebound Message Log Books,6.58,2,3.0268,5,2011,11,46.0,Profit
CA-2011-154781,2011-11-21,2011-11-26,Steve Carroll,San Francisco,California,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,28.497,5,2011,11,30.0,Profit
CA-2012-147816,2012-09-24,2012-09-26,Carlos Meador,Tucson,Arizona,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,13.17,2,2012,9,37.5,Profit
CA-2014-105326,2014-08-21,2014-08-28,Kean Thornton,Los Angeles,California,Paper,Xerox 203,25.92,4,12.4416,7,2014,8,47.99999999999999,Profit
CA-2014-156391,2014-09-27,2014-09-29,Sara Luxemburg,Salem,Oregon,Art,Prang Drawing Pencil Set,2.224,1,0.556,2,2014,9,25.0,Profit
CA-2012-169299,2012-08-24,2012-08-26,Denny Ordway,Portland,Oregon,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.7152,2,2012,8,10.0,Profit
CA-2013-155978,2013-08-02,2013-08-02,Thomas Seio,Riverside,California,Phones,Apple iPhone 5,1039.728,2,90.9762,0,2013,8,8.75,Profit
CA-2013-155978,2013-08-02,2013-08-02,Thomas Seio,Riverside,California,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,13.788,0,2013,8,30.0,Profit
CA-2013-152800,2013-04-14,2013-04-16,Susan Pistek,San Francisco,California,Envelopes,Poly String Tie Envelopes,6.12,3,2.8764,2,2013,4,47.0,Profit
CA-2011-166961,2011-12-27,2011-12-31,Cynthia Delaney,Moreno Valley,California,Appliances,Staples,10.98,1,2.9646,4,2011,12,26.999999999999996,Profit
CA-2011-166961,2011-12-27,2011-12-31,Cynthia Delaney,Moreno Valley,California,Fasteners,Staples,7.86,3,3.6156,4,2011,12,46.0,Profit
CA-2011-166961,2011-12-27,2011-12-31,Cynthia Delaney,Moreno Valley,California,Storage,Advantus Rolling Storage Box,51.45,3,13.8915,4,2011,12,27.0,Profit
CA-2011-166961,2011-12-27,2011-12-31,Cynthia Delaney,Moreno Valley,California,Binders,GBC VeloBind Cover Sets,37.056,3,13.896,4,2011,12,37.50000000000001,Profit
CA-2012-127481,2012-12-12,2012-12-15,Jonathan Doherty,Las Vegas,Nevada,Paper,Xerox 1930,32.4,5,15.876,3,2012,12,49.0,Profit
CA-2012-127481,2012-12-12,2012-12-15,Jonathan Doherty,Las Vegas,Nevada,Paper,Xerox 1916,97.88,2,48.94,3,2012,12,50.0,Profit
CA-2011-143637,2011-03-24,2011-03-29,Maurice Satty,Fresno,California,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.5728,5,2011,3,36.00000000000001,Profit
US-2014-109316,2014-06-09,2014-06-11,Maureen Gastineau,Los Angeles,California,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,140.9568,2,2014,6,9.411764705882353,Profit
US-2014-109316,2014-06-09,2014-06-11,Maureen Gastineau,Los Angeles,California,Phones,Shocksock Galaxy S4 Armband,17.52,2,-3.504,2,2014,6,-20.0,Loss
CA-2013-138478,2013-10-22,2013-10-27,Dennis Pardue,North Las Vegas,Nevada,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,29.4372,5,2013,10,26.0,Profit
CA-2013-138478,2013-10-22,2013-10-27,Dennis Pardue,North Las Vegas,Nevada,Paper,Xerox 193,35.88,6,17.5812,5,2013,10,48.99999999999999,Profit
CA-2013-138478,2013-10-22,2013-10-27,Dennis Pardue,North Las Vegas,Nevada,Binders,Ibico EPK-21 Electric Binding System,4535.976,3,1644.2913,5,2013,10,36.25000000000001,Profit
CA-2014-150469,2014-01-27,2014-01-31,Caroline Jumper,San Francisco,California,Fasteners,Binder Clips by OIC,11.84,8,5.6832,4,2014,1,48.00000000000001,Profit
CA-2011-125150,2011-05-16,2011-05-23,Pauline Webber,Los Angeles,California,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,17.466,7,2011,5,7.500000000000001,Profit
CA-2012-137302,2012-04-26,2012-05-01,Bart Watters,San Diego,California,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,6.3936,5,2012,4,10.0,Profit
CA-2012-137302,2012-04-26,2012-05-01,Bart Watters,San Diego,California,Art,Newell 345,59.52,3,15.4752,5,2012,4,25.999999999999996,Profit
CA-2012-137302,2012-04-26,2012-05-01,Bart Watters,San Diego,California,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,38.997,5,2012,4,12.5,Profit
CA-2012-137302,2012-04-26,2012-05-01,Bart Watters,San Diego,California,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,17.6232,5,2012,4,35.0,Profit
CA-2012-106257,2012-04-13,2012-04-17,Eugene Barchas,Los Angeles,California,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,-15.098,4,2012,4,-6.25,Loss
CA-2012-106257,2012-04-13,2012-04-17,Eugene Barchas,Los Angeles,California,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,41.993,4,2012,4,8.75,Profit
CA-2012-149083,2012-09-25,2012-09-30,Sally Hughsby,Seattle,Washington,Chairs,Global Super Steno Chair,307.136,4,-11.5176,5,2012,9,-3.75,Loss
CA-2012-149083,2012-09-25,2012-09-30,Sally Hughsby,Seattle,Washington,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2,5.796,5,2012,9,46.0,Profit
CA-2012-149083,2012-09-25,2012-09-30,Sally Hughsby,Seattle,Washington,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,57.5928,5,2012,9,36.0,Profit
CA-2012-144890,2012-12-25,2012-12-29,Sean Miller,Los Angeles,California,Paper,Xerox 1949,9.96,2,4.8804,4,2012,12,48.99999999999999,Profit
CA-2012-142993,2012-10-12,2012-10-17,Kelly Andreada,Seattle,Washington,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,3.401,5,2012,10,19.0,Profit
CA-2012-142993,2012-10-12,2012-10-17,Kelly Andreada,Seattle,Washington,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.0,5,2012,10,0.0,No Profit No Loss
CA-2012-143364,2012-07-14,2012-07-19,Toby Gnade,Mesa,Arizona,Storage,SAFCO Boltless Steel Shelving,272.736,3,-64.7748,5,2012,7,-23.75,Loss
CA-2012-143364,2012-07-14,2012-07-19,Toby Gnade,Mesa,Arizona,Paper,Xerox 1899,18.496,4,6.7048,5,2012,7,36.25,Profit
CA-2012-143364,2012-07-14,2012-07-19,Toby Gnade,Mesa,Arizona,Chairs,SAFCO Arco Folding Chair,441.92,2,49.716,5,2012,7,11.25,Profit
CA-2012-143364,2012-07-14,2012-07-19,Toby Gnade,Mesa,Arizona,Bookcases,"Hon Metal Bookcases, Black",127.764,6,-191.646,5,2012,7,-150.0,Loss
CA-2011-100972,2011-11-19,2011-11-24,Dennis Bolton,Salt Lake City,Utah,Paper,Xerox 1888,166.44,3,79.8912,5,2011,11,48.0,Profit
CA-2013-136994,2013-05-28,2013-06-03,Lynn Smith,Los Angeles,California,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,6.1548,6,2013,5,46.0,Profit
CA-2013-101672,2013-10-04,2013-10-08,Daniel Byrd,Lake Forest,California,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,2.9568,4,2013,10,48.0,Profit
CA-2013-101672,2013-10-04,2013-10-08,Daniel Byrd,Lake Forest,California,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,102.9528,4,2013,10,11.25,Profit
CA-2013-101672,2013-10-04,2013-10-08,Daniel Byrd,Lake Forest,California,Paper,Xerox 1900,8.56,2,3.852,4,2013,10,44.99999999999999,Profit
CA-2013-101672,2013-10-04,2013-10-08,Daniel Byrd,Lake Forest,California,Paper,Xerox 1891,97.82,2,45.9754,4,2013,10,47.0,Profit
CA-2014-168403,2014-09-10,2014-09-16,Damala Kotsonis,Portland,Oregon,Paper,Xerox 1930,31.104,6,11.2752,6,2014,9,36.25,Profit
CA-2014-168403,2014-09-10,2014-09-16,Damala Kotsonis,Portland,Oregon,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.8382,6,2014,9,7.5,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Art,Newell 344,13.344,6,1.0008,3,2014,12,7.5,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Accessories,Memorex Micro Travel Drive 16 GB,76.752,6,10.5534,3,2014,12,13.750000000000002,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Accessories,Memorex Micro Travel Drive 16 GB,102.336,8,14.0712,3,2014,12,13.749999999999998,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2,3.741,3,2014,12,36.25,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Supplies,"Elite 5"" Scissors",47.32,7,5.915,3,2014,12,12.5,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Furnishings,Staples,23.376,3,7.0128,3,2014,12,30.0,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,3.344,3,2014,12,20.0,Profit
CA-2014-118017,2014-12-04,2014-12-07,Lena Cacioppo,Thornton,Colorado,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1,4.6552,3,2014,12,28.749999999999996,Profit
CA-2013-113117,2013-08-17,2013-08-23,Jeremy Pistek,Davis,California,Paper,Xerox 1931,32.4,5,15.552,6,2013,8,48.0,Profit
CA-2013-112585,2013-07-31,2013-08-03,Rob Williams,San Francisco,California,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,178.91,3,2013,7,25.0,Profit
CA-2013-149762,2013-12-04,2013-12-08,Roger Demir,Morgan Hill,California,Tables,Hon 4060 Series Tables,268.704,3,6.7176,4,2013,12,2.5,Profit
CA-2013-149762,2013-12-04,2013-12-08,Roger Demir,Morgan Hill,California,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,5.9184,4,2013,12,26.999999999999996,Profit
CA-2013-149762,2013-12-04,2013-12-08,Roger Demir,Morgan Hill,California,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,7.308,4,2013,12,15.0,Profit
CA-2013-149762,2013-12-04,2013-12-08,Roger Demir,Morgan Hill,California,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,-12.098,4,2013,12,-5.882352941176471,Loss
CA-2012-152513,2012-07-04,2012-07-08,Julie Prescott,San Diego,California,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,7.4256,4,2012,7,32.5,Profit
US-2013-168095,2013-07-16,2013-07-21,Mark Cousins,Portland,Oregon,Chairs,Bevis Steel Folding Chairs,230.28,3,23.028,5,2013,7,10.0,Profit
US-2013-168095,2013-07-16,2013-07-21,Mark Cousins,Portland,Oregon,Paper,Xerox 1909,105.52,5,34.294,5,2013,7,32.49999999999999,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Envelopes,Staples,23.36,2,11.68,7,2014,8,50.0,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,8.997,7,2014,8,12.5,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Paper,Xerox 1962,8.56,2,3.852,7,2014,8,44.99999999999999,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,4.872,7,2014,8,35.0,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,654.7554,7,2014,8,26.0,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Storage,Standard Rollaway File with Lock,540.57,3,140.5482,7,2014,8,26.0,Profit
CA-2014-166093,2014-08-18,2014-08-25,Rick Wilson,Brentwood,California,Binders,GBC Recycled Grain Textured Covers,221.056,8,77.3696,7,2014,8,35.0,Profit
CA-2013-146325,2013-12-15,2013-12-18,David Smith,San Diego,California,Chairs,"Global Task Chair, Black",81.424,2,-9.1602,3,2013,12,-11.249999999999998,Loss
CA-2013-146325,2013-12-15,2013-12-18,David Smith,San Diego,California,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,35.048,3,2013,12,26.0,Profit
CA-2014-131807,2014-10-06,2014-10-11,Greg Guthrie,Chico,California,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,-59.8356,5,2014,10,-13.749999999999998,Loss
CA-2014-131807,2014-10-06,2014-10-11,Greg Guthrie,Chico,California,Fasteners,Staples,14.9,5,6.854,5,2014,10,46.0,Profit
CA-2014-131807,2014-10-06,2014-10-11,Greg Guthrie,Chico,California,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,4.108,5,2014,10,25.999999999999996,Profit
CA-2014-131807,2014-10-06,2014-10-11,Greg Guthrie,Chico,California,Furnishings,DAX Clear Channel Poster Frame,72.9,5,26.973,5,2014,10,36.99999999999999,Profit
CA-2014-131807,2014-10-06,2014-10-11,Greg Guthrie,Chico,California,Tables,KI Adjustable-Height Table,206.352,3,5.1588,5,2014,10,2.5,Profit
CA-2014-131807,2014-10-06,2014-10-11,Greg Guthrie,Chico,California,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,2.6973,5,2014,10,33.75,Profit
CA-2012-138219,2012-03-23,2012-03-30,Bart Pistole,Los Angeles,California,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,16.68,7,2012,3,50.0,Profit
CA-2013-157707,2013-10-11,2013-10-13,Corey Catlett,Denver,Colorado,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,-190.8522,2,2013,10,-210.0,Loss
CA-2013-157707,2013-10-11,2013-10-13,Corey Catlett,Denver,Colorado,Phones,iOttie HLCRIO102 Car Mount,15.992,1,-2.9985,2,2013,10,-18.749999999999996,Loss
CA-2013-157707,2013-10-11,2013-10-13,Corey Catlett,Denver,Colorado,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,13.5882,2,2013,10,11.25,Profit
CA-2012-113040,2012-08-27,2012-08-31,Chad Cunningham,Los Angeles,California,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,1.6588,4,2012,8,32.5,Profit
CA-2013-151498,2013-04-22,2013-04-25,Duane Noonan,Seattle,Washington,Binders,Round Ring Binders,8.32,5,2.808,3,2013,4,33.75,Profit
US-2012-165743,2012-11-20,2012-11-23,Michelle Moray,Aurora,Colorado,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,-3.4272,3,2012,11,-70.0,Loss
US-2012-165743,2012-11-20,2012-11-23,Michelle Moray,Aurora,Colorado,Bookcases,Sauder Barrister Bookcases,145.764,6,-247.7988,3,2012,11,-170.0,Loss
US-2012-165743,2012-11-20,2012-11-23,Michelle Moray,Aurora,Colorado,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,-7.3692,3,2012,11,-76.66666666666667,Loss
US-2014-105998,2014-11-04,2014-11-06,Clay Rozendal,San Diego,California,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,87.89,2,2014,11,44.0,Profit
US-2014-105998,2014-11-04,2014-11-06,Clay Rozendal,San Diego,California,Tables,Chromcraft Round Conference Tables,1673.184,12,20.9148,2,2014,11,1.25,Profit
US-2011-148194,2011-05-04,2011-05-07,Bill Shonely,Seattle,Washington,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,3.8976,3,2011,5,32.0,Profit
US-2011-148194,2011-05-04,2011-05-07,Bill Shonely,Seattle,Washington,Appliances,Holmes Odor Grabber,57.68,4,19.0344,3,2011,5,33.0,Profit
CA-2012-110870,2012-12-12,2012-12-15,Karen Daniels,Los Angeles,California,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,128.9742,3,2012,12,43.0,Profit
CA-2012-110870,2012-12-12,2012-12-15,Karen Daniels,Los Angeles,California,Supplies,Staples,25.76,7,0.5152,3,2012,12,1.9999999999999998,Profit
CA-2013-139808,2013-10-08,2013-10-12,Mick Crebagga,Marysville,Washington,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0.9336,4,2013,10,1.0,Profit
US-2012-136427,2012-06-20,2012-06-23,Justin MacKendrick,Aurora,Colorado,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,15.743,3,2012,6,12.5,Profit
CA-2014-114804,2014-10-18,2014-10-20,Barry Franz̦sisch,Modesto,California,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,4.6193,2,2014,10,8.75,Profit
CA-2014-109393,2014-07-01,2014-07-03,John Castell,Los Angeles,California,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3,5.1294,2,2014,7,1.1764705882352942,Profit
CA-2014-121489,2014-08-22,2014-08-26,Candace McMahon,Seattle,Washington,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,38.8704,4,2014,8,10.0,Profit
CA-2014-121489,2014-08-22,2014-08-26,Candace McMahon,Seattle,Washington,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,34.3548,4,2014,8,5.999999999999999,Profit
CA-2014-121489,2014-08-22,2014-08-26,Candace McMahon,Seattle,Washington,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,11.613,4,2014,8,35.0,Profit
CA-2014-165008,2014-09-16,2014-09-18,Doug O'Connell,Salt Lake City,Utah,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.056,9,106.9578,2,2014,9,36.25000000000001,Profit
CA-2012-121188,2012-08-28,2012-09-04,Cassandra Brandow,Los Angeles,California,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,267.705,7,2012,8,30.0,Profit
CA-2012-121188,2012-08-28,2012-09-04,Cassandra Brandow,Los Angeles,California,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,28.9568,7,2012,8,9.411764705882353,Profit
CA-2012-121188,2012-08-28,2012-09-04,Cassandra Brandow,Los Angeles,California,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,29.1528,7,2012,8,3.9999999999999996,Profit
CA-2012-121188,2012-08-28,2012-09-04,Cassandra Brandow,Los Angeles,California,Binders,GBC Wire Binding Combs,41.36,5,13.959,7,2012,8,33.75,Profit
CA-2012-121188,2012-08-28,2012-09-04,Cassandra Brandow,Los Angeles,California,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,15.1116,7,2012,8,35.0,Profit
CA-2012-121188,2012-08-28,2012-09-04,Cassandra Brandow,Los Angeles,California,Furnishings,Eldon Wave Desk Accessories,4.16,2,1.7472,7,2012,8,42.0,Profit
US-2012-160563,2012-10-20,2012-10-24,Noel Staavos,San Francisco,California,Accessories,Logitech G602 Wireless Gaming Mouse,239.97,3,86.3892,4,2012,10,36.0,Profit
US-2012-160563,2012-10-20,2012-10-24,Noel Staavos,San Francisco,California,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,6.0876,4,2012,10,38.0,Profit
CA-2012-150714,2012-10-26,2012-11-01,Kristen Hastings,Springfield,Oregon,Labels,Avery 477,146.544,6,47.6268,6,2012,10,32.5,Profit
CA-2012-150714,2012-10-26,2012-11-01,Kristen Hastings,Springfield,Oregon,Paper,Xerox 1914,131.904,3,47.8152,6,2012,10,36.25,Profit
CA-2012-150714,2012-10-26,2012-11-01,Kristen Hastings,Springfield,Oregon,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,20.388,6,2012,10,10.0,Profit
CA-2012-150714,2012-10-26,2012-11-01,Kristen Hastings,Springfield,Oregon,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,-10.4874,6,2012,10,-73.33333333333333,Loss
CA-2012-150714,2012-10-26,2012-11-01,Kristen Hastings,Springfield,Oregon,Storage,Fellowes Officeware Wire Shelving,718.64,10,-161.694,6,2012,10,-22.499999999999996,Loss
CA-2013-106621,2013-09-30,2013-10-02,Dario Medina,Yuma,Arizona,Art,Newell 351,10.496,4,1.1808,2,2013,9,11.25,Profit
CA-2012-107020,2012-07-10,2012-07-14,Mike Vittorini,San Bernardino,California,Binders,Large Capacity Hanging Post Binders,39.92,2,12.974,4,2012,7,32.5,Profit
CA-2011-101392,2011-12-07,2011-12-13,Ann Steele,Seattle,Washington,Storage,Advantus Rolling Drawer Organizers,269.36,7,70.0336,6,2011,12,26.0,Profit
CA-2012-127502,2012-12-10,2012-12-14,Meg Tillman,San Francisco,California,Labels,Avery File Folder Labels,5.76,2,2.8224,4,2012,12,49.00000000000001,Profit
CA-2014-133046,2014-07-28,2014-08-02,Dennis Kane,Seattle,Washington,Furnishings,Staples,23.88,3,10.5072,5,2014,7,44.0,Profit
CA-2014-133046,2014-07-28,2014-08-02,Dennis Kane,Seattle,Washington,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,12.052,5,2014,7,46.0,Profit
CA-2014-133046,2014-07-28,2014-08-02,Dennis Kane,Seattle,Washington,Paper,Xerox 227,12.96,2,6.2208,5,2014,7,47.99999999999999,Profit
CA-2014-133046,2014-07-28,2014-08-02,Dennis Kane,Seattle,Washington,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,32.893,5,2014,7,14.000000000000002,Profit
CA-2014-122798,2014-12-29,2015-01-02,Susan Vittorini,Albuquerque,New Mexico,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,34.2925,4,2014,12,28.999999999999996,Profit
CA-2014-122798,2014-12-29,2015-01-02,Susan Vittorini,Albuquerque,New Mexico,Paper,Xerox 1953,4.28,1,1.926,4,2014,12,44.99999999999999,Profit
CA-2013-169663,2013-03-11,2013-03-14,Rick Huthwaite,Los Angeles,California,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,5.1015,3,2013,3,18.999999999999996,Profit
CA-2013-169663,2013-03-11,2013-03-14,Rick Huthwaite,Los Angeles,California,Machines,Okidata MB760 Printer,3357.6,3,377.73,3,2013,3,11.25,Profit
CA-2012-149846,2012-05-22,2012-05-26,Sarah Brown,Los Angeles,California,Labels,Avery 476,8.26,2,3.7996,4,2012,5,46.0,Profit
CA-2012-149846,2012-05-22,2012-05-26,Sarah Brown,Los Angeles,California,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,7,334.4985,4,2012,5,11.249999999999998,Profit
CA-2012-149846,2012-05-22,2012-05-26,Sarah Brown,Los Angeles,California,Storage,Pizazz Global Quick File,104.79,7,29.3412,4,2012,5,27.999999999999996,Profit
CA-2012-149846,2012-05-22,2012-05-26,Sarah Brown,Los Angeles,California,Phones,Aastra 57i VoIP phone,775.728,6,58.1796,4,2012,5,7.500000000000001,Profit
CA-2014-101014,2014-08-30,2014-09-05,Rick Wilson,Los Angeles,California,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,41.4456,6,2014,8,27.999999999999996,Profit
